Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
-0,0158999999999991;EURUSD;744;SSIStochStrategy;0,1;0,16;150;780;0,1;194;0,00350000000000095;-0,009099999999999;0,530927835051546;0,536082474226804;1,80412371134069E-05;0,000112903225806482;6,25806451612903;0,666666666666667;127;43;80;71;
-0,0321999999999978;EURUSD;744;SSIStochStrategy;0,01;0,13;150;720;0,16;346;0,00240000000000218;-0,0141000000000004;0,511560693641618;0,846820809248555;6,93641618497739E-06;7,74193548387799E-05;11,1612903225806;0,538461538461538;57;26;291;29;
-0,0322000000000005;EURUSD;744;SSIStochStrategy;0,12;0,12;60;900;0,17;205;-0,0117000000000005;-0,0131000000000003;0,48780487804878;0,497560975609756;-5,70731707317097E-05;-0,000377419354838725;6,61290322580645;0,615384615384615;120;143;41;21;
0,0021999999999992;EURUSD;744;SSIStochStrategy;0,25;0,16;90;240;0,27;249;0,0270999999999992;-0,00219999999999998;0,522088353413655;0,493975903614458;0,000108835341365459;0,000874193548387072;8,03225806451613;0,583333333333333;139;218;19;12;
-0,0224999999999995;EURUSD;744;SSIStochStrategy;0,19;0,16;90;1020;0,02;304;0,00790000000000046;-0,0011000000000001;0,460526315789474;0,266447368421053;2,59868421052647E-05;0,000254838709677434;9,80645161290323;0,583333333333333;49;64;22;218;
0,0078999999999991;EURUSD;744;SSIStochStrategy;0,08;0,19;60;240;0,08;427;0,0505999999999991;-0,0022000000000002;0,545667447306792;0,566744730679157;0,000118501170960185;0,0016322580645161;13,7741935483871;0,666666666666667;48;144;163;120;
-0,0411999999999998;EURUSD;744;SSIStochStrategy;0,14;0,12;30;1020;0,08;277;-0,0134999999999998;-0,0166000000000004;0,447653429602888;0,425992779783394;-4,87364620938623E-05;-0,000435483870967737;8,93548387096774;0,538461538461538;55;202;18;57;
-0,0248000000000011;EURUSD;744;SSIStochStrategy;0,29;0,09;30;900;0,24;230;-0,00180000000000113;-0,0202000000000002;0,465217391304348;0,460869565217391;-7,82608695652667E-06;-5,80645161290688E-05;7,41935483870968;0,461538461538462;90;223;4;3;
-0,007099999999999;EURUSD;744;SSIStochStrategy;0,06;0,18;120;840;0,12;246;0,017500000000001;-0,00299999999999989;0,524390243902439;0,691056910569106;7,11382113821177E-05;0,000564516129032289;7,93548387096774;0,75;93;39;155;52;
0,0078000000000024;EURUSD;744;SSIStochStrategy;0,16;0,22;90;420;0,13;248;0,0326000000000024;-0,00099999999999989;0,540322580645161;0,520161290322581;0,000131451612903236;0,00105161290322588;8;0,666666666666667;115;137;56;54;
-0,0195000000000015;EURUSD;744;SSIStochStrategy;0,26;0,11;30;660;0,12;286;0,00909999999999855;-0,0108000000000001;0,48951048951049;0,454545454545455;3,18181818181768E-05;0,000293548387096728;9,2258064516129;0,538461538461538;77;254;7;25;
-0,0641000000000001;EURUSD;744;SSIStochStrategy;0,29;0,22;150;180;0,17;204;-0,0437000000000001;-0,0437000000000001;0,544117647058823;0,436274509803922;-0,00021421568627451;-0,00140967741935484;6,58064516129032;0,583333333333333;189;130;14;59;
-0,0044999999999978;EURUSD;744;SSIStochStrategy;0,16;0,2;90;720;0,12;204;0,0159000000000022;-0,0028999999999999;0,5;0,514705882352941;7,79411764705992E-05;0,000512903225806524;6,58064516129032;0,615384615384615;110;118;38;48;
-0,0066000000000005;EURUSD;744;SSIStochStrategy;0,25;0,2;180;1020;0,21;132;0,0065999999999995;-0,00459999999999972;0,492424242424242;0,553030303030303;4,99999999999962E-05;0,000212903225806435;4,25806451612903;0,692307692307692;245;83;24;25;
-0,0259000000000001;EURUSD;744;SSIStochStrategy;0,18;0,1;90;360;0,09;230;-0,00290000000000012;-0,0110000000000003;0,543478260869565;0,430434782608696;-1,26086956521745E-05;-9,35483870967782E-05;7,41935483870968;0,5;85;112;33;84;
-0,00649999999999935;EURUSD;744;SSIStochStrategy;0,27;0,12;120;1140;0,2;127;0,00620000000000065;-0,000399999999999512;0,464566929133858;0,52755905511811;4,88188976378004E-05;0,000200000000000021;4,09677419354839;0,538461538461538;190;98;12;17;
0,0039000000000007;EURUSD;744;SSIStochStrategy;0,21;0,15;210;840;0,13;140;0,0179000000000007;-0,00799999999999912;0,485714285714286;0,507142857142857;0,000127857142857148;0,000577419354838732;4,51612903225806;0,75;225;55;37;48;
-0,0194999999999985;EURUSD;744;SSIStochStrategy;0,14;0,18;210;960;0,13;162;-0,00329999999999853;-0,0100999999999996;0,487654320987654;0,518518518518518;-2,03703703703613E-05;-0,000106451612903178;5,2258064516129;0,666666666666667;170;44;61;57;
-0,0010000000000008;EURUSD;744;SSIStochStrategy;0,26;0,16;210;840;0,21;123;0,0112999999999992;-0,00339999999999985;0,520325203252033;0,528455284552846;9,18699186991805E-05;0,000364516129032232;3,96774193548387;0,666666666666667;273;78;22;23;
-0,0273999999999987;EURUSD;744;SSIStochStrategy;0,14;0,22;30;840;0,22;315;0,00410000000000132;-0,000699999999999923;0,501587301587302;0,473015873015873;1,30158730158772E-05;0,000132258064516172;10,1612903225806;0,461538461538462;54;282;27;6;
